,Unnamed: 0,date_time,open,close,delta_next_day,nextclose,prediction_0,prediction_2,prediction_4,prediction_6,prediction_8,prediction_10,prediction_12,prediction_14,prediction_16,prediction_18,prediction_20,prediction_22,prediction_24,prediction_26,prediction_28,prediction_30,prediction_32,prediction_34,prediction_36,prediction_38,prediction_40,prediction_42,prediction_44,prediction_46,prediction_48,Unnamed: 0,prediction_1,prediction_3,prediction_5,prediction_7,prediction_9,prediction_11,prediction_13,prediction_15,prediction_17,prediction_19,prediction_21,prediction_23,prediction_25,prediction_27,prediction_29,prediction_31,prediction_33,prediction_35,prediction_37,prediction_39,prediction_41,prediction_43,prediction_45,prediction_47,prediction_49
991,991,2016-06-03,52.380001068115234,51.790000915527344,-0.41827392578125,52.548275,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,991,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
992,992,2016-06-06,51.9900016784668,52.130001068115234,-0.2807655334472656,52.380764,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,2,1,992,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
993,993,2016-06-07,52.2400016784668,52.09999847412109,-0.2897300720214844,52.32973,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,2,1,1,2,2,2,1,993,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2
994,994,2016-06-08,52.02000045776367,52.040000915527344,-0.6979026794433594,52.3179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
995,995,2016-06-09,52.0,51.619998931884766,-0.7643356323242188,52.244335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,0,1,995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
996,996,2016-06-10,51.04999923706055,51.47999954223633,-1.9195976257324217,52.059597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
997,997,2016-06-13,49.58000183105469,50.13999938964844,-1.9785118103027344,51.808514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
998,998,2016-06-14,49.900001525878906,49.83000183105469,-1.153045654296875,50.843044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
999,999,2016-06-15,49.77999877929688,49.68999862670898,-0.0030364990234375,50.393036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,0,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,2,1,1,2
1000,1000,2016-06-16,49.52000045776367,50.38999938964844,0.001129150390625,50.128872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,2
1001,1001,2016-06-17,50.40999984741211,50.130001068115234,-0.0324325561523437,50.102432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,0,1001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,1,0,2
1002,1002,2016-06-20,50.63999938964844,50.06999969482422,1.14337158203125,50.046627,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,1002,2,1,2,2,1,1,1,2,2,2,2,1,0,2,2,2,2,1,1,2,2,2,2,2,2
1003,1003,2016-06-21,50.20000076293945,51.18999862670898,0.8678359985351562,50.122166,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1003,2,1,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2
1004,1004,2016-06-22,51.08000183105469,50.9900016784668,1.4848365783691406,50.425163,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1005,1005,2016-06-23,51.27999877929688,51.90999984741211,-0.8831710815429688,50.713173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1006,1006,2016-06-24,49.810001373291016,49.83000183105469,-2.70303726196289,51.133038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1007,1007,2016-06-27,49.09999847412109,48.43000030517578,-0.87042236328125,50.31042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2
1008,1008,2016-06-28,48.91999816894531,49.43999862670898,0.8629493713378906,49.67705,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1008,2,0,2,2,1,1,0,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2
1009,1009,2016-06-29,49.90999984741211,50.540000915527344,1.634490966796875,49.535507,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2
1010,1010,2016-06-30,50.720001220703125,51.16999816894531,1.288105010986328,49.871895,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1010,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1011,1011,2016-07-01,51.130001068115234,51.15999984741211,0.8288459777832031,50.341152,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1011,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
1012,1012,2016-07-05,50.83000183105469,51.16999816894531,0.6233406066894531,50.75666,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1012,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2
